title,category
  핵탄두 올해    개      년이면     개 넘어   핵전력 확대,World
블링컨  이란  핵무기 보유시 어찌될지 알아 트럼프 정부서도 협상 가능 ,World
러   지중해 관문  시리아 군기지 결국 문닫나 리비아로 철수,World
 러의    불안정 전략  폴란드  난민 권리 일시 제한 법안 채택,World
트럼프  양당 합의 예산안에  국가 배신  격노 정부  셧다운  고비,World
 트럼프   취임 전 이시바와 회담 의향  일본에 전달 ,World
젤렌스키  돈바스 되찾을 힘 없어  러  트럼프 정부와 관계 정상화 준비 ,World
트럼프 정부 셧다운 코앞서 예산처리 발목  부채한도 증액해야 ,World
트럼프   이시바와 만날 듯   다음 달 취임 전 의향 전달 ,World
틱톡 운명 가를  시간 다음달   일   연방대법서 결판,World
러  북 중 러에 대한 미국 지정학적 게임  핵 재앙 초래할 수도  상보 ,World
비행  분 만에 내린 결론    일본 또  실패   지금이뉴스 ,World
 내년에 고액기부 신입생 좀 많이    명문대  기부금 입학  발각,World
미 국방부  중국  핵탄두    개 이상 보유     년까지 핵전력 확대  종합 ,World
트럼프  예산안 처리 발목잡았다  부채한도 증액해야 ,World
  엔비디아 주가  일 연속 하락 마감   일만에    달러 하회 종합 ,World
미 금리           속도 조절 땐 트럼프와 충돌 우려,World
오픈    유니콘    배  헥토콘 등극  치솟는 몸값에 벤처캐피털 업계 고민              ,World
 국무   공습 검토  트럼프 향해  이란과 핵협상 여지 있어 ,World
 의 황당한 주장  러북관계는 국제 평화와 안보에 긍정적 ,World
 트럼프   에 취임전  월 중순 이시바와 회담 의향 전달 ,World
젤렌스키  되찾을 힘 없다  나토와 종전  대책회의 ,World
내년   금리인하 두 번만  매파  파월  추가 인하 신중  종합 ,World
드론 앞 좀비처럼 몰려와  떼죽음  무지한 북한군에 러 특단대책,World
 캐나다  미국의   번째 주 되길 원해  트럼프의 야욕,World
트럼프  부채한도 증액해야  정부 셧다운 코앞서 예산처리 발목 종합 ,World
열세 인정한 젤렌스키  돈바스 크름반도 되찾을 힘 없어 ,World
     내년 금리인하 축소 에 달러     년 이후  최고 ,World
 안보보좌관   비상계엄에  민주제도 꺾여도 버텨내느냐가 관건 ,World
셧다운 눈앞인데 트럼프   임시예산안 합의에  배신  비판,World
 자막뉴스  아시아판 나토 구도에 불만   러  핵재앙 초래 경고,World
미국  중국 보유 핵탄두    개 이상     년     개 넘을 것 ,World
러  핵무기 보유한 북중러에 대한  의 압박  핵재앙 초래할수도 ,World
  세계 최장  시간 우주 유영   민간위성 실패,World
트럼프  다음달 취임 전 이시바와 만날 듯  일본에 의향 전달 ,World
 러  북핵 용인 시점 가까워졌을 수도  한미  안보리서 경고,World
트럼프  많은 캐나다인들  미국 편입 원해  야욕 드러내,World
미  중국 핵탄두    개 이상 보유     년까지  천 개 넘을 전망 ,World
뉴욕증시  파월이 끼얹은 찬물 다우 열흘째  동반 급락 마감,World
 매파적 금리인하  연준에 시장 쇼크   다우   년만에 최장 약세,World
  마이크론  실적 예상치 시장 전망 하회 시간외 주가       종합 ,World
간신히 합의했는데 트럼프  셧다운 방지 임시예산안에  반대 ,World
황준국 유엔대사     남한 선제핵타격 심리적 장애물마저 제거 ,World
타이완 침공 준비하는 중국    미국이 우려하는 움직임  지금이뉴스 ,World
미  금리        또 인하 내년엔 당초  차례  차례 인하 전망,World
미 연준   매파적 금리 인하  내년 인하폭 절반 축소,World
파월의 얼음물에 비트코인 급락    만 달러선도 위태,World
미 기준금리        인하 내년 속도 조절 시사,World
 우방  캐나다 때리는 트럼프  다음 차례는 프랑스 독일 한국 ,World
 성적보다 기부금 우선으로 신입생 뽑았다    명문대   기부금 특별입학  소송 당해,World
미국  중국  핵탄두    기 이상 비축 세계 최고 초음속 미사일 보유 ,World
트럼프 가라사대  한국 국적자  너  나가  ,World
트럼프 휴전 압박 속    정상들 우크라 지원 방안 논의,World
 환경청      년까지 휘발유 신차 판매 금지안 허용 트럼프가 뒤집을 듯   ,World
비트코인   금리인하 속도조절 파월의  비축불가  발언에 급락 종합 ,World
 증시전략  파월 매파 발언에 공포지수 달러  국채금리  껑충 ,World
 복권 당첨   개월 만에 참혹한 죽음  음주 차량에 치인   모녀  추모 물결,World
 트렌딩 핫스톡  엔비디아  저가매수 월가 신뢰 힘입어 장중 반등,World
 글로벌 마켓  연준  매파적 금리인하 단행 뉴욕증시 하방 압력 ,World
 미국 금리 인하  내년에는 속도 조절  금융 시장 휘청,World
유럽  주식 바겐세일에  저가 매수  꿈틀,World
트럼프    셧다운 사흘 앞두고 임시예산안 재협상 요구,World
 북한군 좀비처럼 다가왔다 드론 심각성 이해못해      보도,World
파월 매파 발언에  뉴욕증시 하락 다우   거래일 연속 ,World
    배터리용 흑연 제재 조짐 업계       관세 부과해달라 ,World
미 기준금리        인하 내년 속도 조절 시사,World
러시아 또  핵재앙  위협    아시아판 나토 형성 ,World
     핵탄두    개 이상 보유     년까지  천개 넘을 전망  종합 ,World
 연준  기준금리        인하 연속  차례 내렸다 종합 ,World
젤렌스키 현실 인정  돈바스 크림반도 되찾을 힘 없어 ,World
  연방정부   에서   인터넷 공유기 판매 금지 검토 왜 ,World
 언론  이재명 집권시 한 미 일 협력 위험에 처할 것 ,World
트럼프  캐나다 편입 야욕  미국   번째 주 되길 원해 ,World
     핵탄두    개 이상 보유     년엔     개 넘을 것 ,World
내년 기준금리  번만 줄인다는 연준 파월  여기부터 새로운 단계 ,World
   금리        또 인하 내년엔 당초  차례  차례 인하 전망 종합 보 ,World
 매파  파월  인플레 상승에  추가 금리인하 신중  내년  회 인하 전망,World
 글로벌 비즈   머스크  정부 보안규정 위반 조사 ,World
젤렌스키  우크라  돈바스 크림반도 탈환할 힘 없어 ,World
 돈바스 크림반도 되찾을 힘 없어  젤렌스키  현실 인정,World
파월  연준은 비트코인 보유 못해 법 개정 추진하지 않을 것 ,World
트럼프  캐나다인들  미국   번째 주 되길 원해  한국에도 경고 ,World
젤렌스키  돈바스 되찾을 힘 없어  러  트럼프 정부와 관계 정상화 준비 ,World
미국       금리 인하  내년엔 속도 조절 ,World
뉴욕증시  대 지수   대 하락  파월  인플레이션 기대 이하 ,World
 우크라이나 지원해야   스타머  트럼프와 또 통화,World
 트럼프      준비됐나  벌써  선 도전설 솔솔,World
트럼프 협상 압박속 브뤼셀 온 젤렌스키  유럽 공동입장 필요  종합 ,World
 트럼프 이즈 백  유럽 중동서 포성 끊이지 않은 지구촌 뉴스  선정 국제   대뉴스 ,World
 일국양제 모범생  마카오    반환   주년 맞아 더 도약할까,World
       인하    속도 조절  때는 트럼프와 충돌 우려,World
대로변서 스쿠터 장착 폭발물 터져 러  무기총괄  고위 간부 사망,World
파월  박빙의 결정        동결    금리 인하 로 격렬 토론      워치 ,World
 의회 지도부  셧다운 막는 임시예산안 합의 머스크는  거부해야 ,World
 내년   자동차판매 약    성장  대 중  대는 친환경차 ,World
러  북중러 압박하는   지정학 게임  핵재앙 초래할수도 ,World
파월 의장  인플레 성과 크지 않아   경제 예상보다 강해       워치 ,World
       시끄럽다   세 미만 출입 금지     노키즈존  카페 등장,World
 의회    년 만에 급여 오르나  의원들이  절대 안 돼 ,World
       인하    속도 조절  때는 트럼프와 충돌 우려,World
  증시      금리인하 속도 조절에 실망     하락세    워치 ,World
 영국판 트럼프  후원 머스크  영국 정치판도 뒤집나,World
 내년   자동차판매 약    성장  대 중  대는 친환경차 예상 ,World
   새 지도부  서부발칸  개국에  러브콜  러 영향 확대 경계,World
애플 오픈   수장도 선물 들고 구애  트럼프  모두 내 친구 되고 싶어 해 ,World
 혼다 닛산 합병 초읽기  현대차 제치고  세계  위  넘본다,World
북한    번  한국    번 말했다 트럼프  년치 발언 뒤져보니,World
   금리        또 인하 내년엔 당초  차례  차례 인하 전망 종합 ,World
 글로벌 비즈 브리핑   비공식 대통령  머스크  커지는 리스크  정부 기밀 규정 위반으로 조사 중   ,World
중국 자동차 질주에 위기감 일본차    위의 악수 이유는 ,World
   반도체 부활  키옥시아 상장 삼성     촉각 ,World
우방 캐나다 흔드는 트럼프  반격 어려운 한국에 경고등 ,World
       예상대로         매파적 인하  내년 금리인하  회 그쳐,World
 트럼프가    와의 협상 도울것      동맹이라는 것만으론 부족 ,World
           규제  넘어  첨단  램        출시 ,World
       기준금리        인하 내년 인하  차례 그칠 듯     워치 ,World
 연준  기준금리        인하  내년 인하전망  회   회 축소 ,World
  기준금리        인하    내년 금리 인하 두 차례 예상 ,World
나토 수장  러 우크라 협상 가능성에  떠도는 소문 ,World
비트코인   일 연속 사상 최고가 후   만 천달러 하회,World
나토 수장  러 우크라 협상 가능성에  떠도는 소문 ,World
틱톡 기사회생하나     연방대법  내달   일 합헌성 따져보겠다 ,World
 트럼프  선론  띄우는   보수진영,World
아르헨   헝가리 정상  트럼프 취임식 초대받아,World
트럼프  기 앞 외교 올스톱  한미 군함협력      준비 차질 우려,World
  엔비디아 주가  일 만에 반등 장중   대 상승,World
미 국방부    군사력 보고서 발간  핵탄두    기 이상 보유 ,World
     핵탄두    개 이상     년까지     개 넘을 전망 ,World
네덜란드  발트해 상공서 미사일 탑재 러시아 전투기 저지 ,World
러 총참모장  군비통제는 옛일   미  아시아판 나토 시도 ,World
아르헨 대통령  트럼프  아르헨의 자유시장경제 개혁 도울 것 ,World
미  중국 핵탄두    개 이상 보유     년까지  천개 넘을 듯 ,World
러  북중러에 대한 미국 지정학 게임  핵재앙 초래할수도 ,World
   세 미만 오지 마세요  나이 확 올린    노키즈존  식당 등장,World
     핵탄두    개 이상 보유     년까지  천개 넘을 전망 ,World
 클릭  이 사람  트럼프 관세 압박  코너 몰린 트뤼도,World
러  북중러에 대한   지정학 게임  핵재앙 초래할수도  종합 ,World
사르코지 전 프랑스 대통령  판사 매수  혐의 최종 유죄  전자장치 착용,World
   라피더스  내년  월  나노 반도체 시험 생산 시작 ,World
 의회 지도부 임시예산안 합의 트럼프 취임 전 셧다운  모면 ,World
젤렌스키  돈바스 크림반도 되찾을 힘 없어 ,World
 세계서 가장 뜨거운 곳  글로벌     순례지 된 마러라고,World
젤렌스키의 현실 인정  돈바스   크름반도 되찾을 힘없어 ,World
  창신메모리    반도체 제재 뚫었나   국산      출시 ,World
 우크라  러 화생방 사령관 암살  트럼프 복귀 전 주도권 잡기 포석,World
젤렌스키의 현실 인정  돈바스 크림반도 되찾을 힘 없어 ,World
트럼프  많은 캐나다인들  미국   번째 주 되길 원해 ,World
중국 업체  첨단  램        온라인 출시 양산 성공 가능성,World
    안보 위협    라우터 판매 금지 검토 화웨이 퇴출 이후 최대 규모,World
가자 휴전 인질 협상 막바지  수일 내 타결 전망 ,World
 북한군 사상자 속출  서방 잇단 발표에도 러  병력 전선 투입  모르쇠 ,World
 서 첨단  램        온라인 출시       양산 성공 ,World
러 총참모장  군비 통제는 옛일 미국   아시아판 나토  시도 ,World
러 총참모장  군비통제는 옛일    아시아판 나토 시도 ,World
   세 미만은 출입 금지         시끄러워  미국판 노키즈존,World
   대만 글로벌웨이퍼스에 반도체 보조금 확정 속타는 삼성   ,World
미군 당국자  쿠르스크에서 북한군 수백 명 사상 ,World
우크라   러시아     차례 화학무기 사용해 ,World
미국  중국   링크 와이파이 라우터  금지  검토  해킹 우려 ,World
비상계엄의 나비효과    주한미군 철수  불러오나,World
네타냐후  골란고원 북쪽 헤르몬산 방문  무기한 점령  뜻 비쳐,World
트럼프  기 출범까지 한 달    코리아 패싱  현실화되나,World
러  한반도 불안정 이유는 한국 때문 북한과 관계 회복 나서야 ,World
북한군 떼죽음에도 북한 병력 전선 투입 공식 확인 않는 러  왜 ,World
고성장 소비 확장세에 인플레 우려 연준 내년  금리인하 부담  커진다,World
 드론에 총 쏘며 허둥지둥 북한군 수백명 사상 ,World
일본 혼다 닛산이 합병을 추진하는 속사정,World
북한군 떼죽음에도  병력 전선 투입 공식 확인 않는 러  왜 ,World
우크라 폭탄에 수도 심장부서 러 사령관 폭사 푸틴  또 굴욕,World
키옥시아    증시 상장 경쟁사  촉각 ,World
드론 보고 놀라 엎드리고 숨었지만  북한군  러 벌판서 떼죽음,World
           초 주파    대   할아버지의 비결,World
 정상 외교  방파제 없이 맞는 트럼프  기 해일,World
입장 뒤집고  이시바 만날 것  일본  반색 ,World
 김정은  시진핑  푸틴  한국 쏙 뺀 트럼프,World
 트럼프 지명  우크라 특사   월초 키이우 순방  유럽 입장 파악 ,World
우크라 폭탄에 수도 심장부서 러 사령관 폭사 푸틴  또 굴욕,World
 죽든 살든 열심히 일하겠습니다  대표 앞에 납짝 엎드린 직원들에    발칵 ,World
미국이 김어준에 암살조 제보  국무부는  아는 바 없다 ,World
 러 파병 북한군  진짜 총알받이였어  우크라 공개한 영상 보니,World
 삼성    는 또 빠졌네 대만 글로벌웨이퍼스    보조금  억불 받는다,World
 북한군  좀비 같아  우크라 드론에 사상자 속출,World
 좀비마약 에 중독된 돌고래  멕시코만서 무슨 일 ,World
   수장  우크라  조기종전론 경계  운명 스스로 결정해야 ,World
 시리아 완충지대 장기 주둔   네타냐후  영토 야욕 노골화,World
 한번 더 출마   트럼프 측근   선 도전  군불,World
  공세 대응 혼다 닛산 합병 전격 추진,World
  설리번     민주제도 꺾여도 버텨내고 있어 ,World
미 환경단체  뉴저지주 유독성폐기물 투기 피해  조    억원 넘어 ,World
  켈로그 특사  내달초 우크라   종전 속도내는 트럼프,World
   조 물어낼 수도 성적 아닌 기부금으로 학생 뽑은     등  대학,World
가자지구 휴전 협상 급물살   수일 내 타결 가능 ,World
 한국  대통령 권한대행 체제서 트럼프와 관계구축 힘들어 ,World
  극초음속 드론  세계 첫 비행 뒤 착륙 성공,World
  상무부  대만 반도체 업체도 보조금  억  확정,World
 서른 넘은 사람만 와라  나이 확 올린  노키즈존   식당 논란,World
 세계 최장   시간 우주 유영   년 만에  기록 깬 이 나라,World
상장 첫날     오른 키옥시아  낸드 시장 지각변동 예고,World
설리번  민주주의는 꺾이더라도 버티는 게 관건    잘 버티고 있어 ,World
 지금 중동은  도대체 골란고원이 왜 ,World
 한국 계엄 정국   빨리빨리  문화 재확인 계기  외신 평가,World
혼다   닛산 생존 몸부림,World
삼성   는 언제쯤    대만 글로벌웨이퍼스에  반도체 보조금  확정,World
트럼프 등에 업은 네타냐후  시리아 헤르몬산 정상 올라  기세등등 ,World
고성장 소비 확장세에 인플레 우려 연준 내년  금리인하 부담  커진다,World
계엄정국도  좋아 빠르게 가      빨리빨리  정신  외신 감탄,World
비야디 테슬라 공세에 생존 위기 몸집 키워 미래차시장 대응,World
 상무부  대만 글로벌웨이퍼스에 반도체 보조금     억원 준다,World
 전기 싸게 사가더니   탈원전  고집부리자  경고 ,World
트럼프 취임 전 전세 역전 총력 과감해진 우크라 암살작전,World
 우크라 종전  고삐 잡은 트럼프   의회도 기류 변화  지원 끊는다 ,World
 우크라전쟁 총알받이 된 북한군  김정은  왜 러시아 파병했나  디브리핑 ,World
  우주비행사들  세계 최장  시간 우주유영 성공,World
 잘파세대 못 들어와  미국서    세 미만 출입제한  식당 등장에 시끌  핫이슈 ,World
 선거인단 투표   트럼프 승리  확정 이탈표 나올수 있나,World
더 강력해진  우선주의 전 세계가 트럼프에 구애,World
 원전 의존도 최소화  삭제한 일본 정부   벌써 잊었나  분노하는 후쿠시마 주민들,World
 러시아군 사령관 폭사  우즈벡인 붙잡혀,World
김정은이 트럼프 먼저 만날라  미국 전문가  한국 대행 체제서 회담 어려워 ,World
 트럼프 마러라고는 기업     순례지  로비전쟁 한국은 패싱 ,World
   간접출자  키옥시아 상장 첫날     올라 시총    조원,World
계엄 선포부터 탄핵안 가결까지  빨리 빨리  외신도 놀란   문화,World
  첫 민간기업 위성발사 재시도  실패   분만에 비행 중단,World
 이대로면 다 죽어  신뢰의 일본차 어떻길래      위 뭉치나,World
북한군 연일 최전선 투입 이역만리서 낯선 무기에 떼죽음,World
브라질 채권 또  쪽박  미국발 신흥국 환율 금리 불안,World
 총기 소지한 청년들이      식당    세 미만 출입 금지한 이유,World
 글로벌  업체   판매부진에 흔들  포르쉐차이나 구조조정,World
  첫 민간기업 위성 발사 재시도도  고배   분만에 비행 중단 종합 ,World
   억 달러 정부계약도 따냈다  비공식 대통령  머스크  커지는 논란,World
결혼식 축의금에 등골 휘자    매체  돼지고기 한 근 값이 적당 ,World
  상무부  대만 글로벌웨이퍼스에도 보조금  억  확정,World
       전쟁에 총력전  경쟁사보다  배 많은 엔비디아 칩 구매 ,World
혼다 닛산 합병 추진  세계  위  현대차 제치나,World
실체 드러나는 시리아 집단매장지    한곳에   만구 이상 암매장 ,World
    광물 수출 통제 로 미군 무기체계  천개 영향받을 듯 ,World
일론 머스크  미래는 차 아닌 로봇     도 알고 있었다 ,World
   한국 민주주의 제도 버티는 중 세계 격동의 시기  종합 ,World
   세 미만 들어오지마  미국판  노키즈존  등장,World
 초 만에 자폭   분 만에 중단   민간위성 발사 또 실패 핫이슈 ,World
삼성    무너뜨릴      대항마    화웨이가 키우는 국영기업  성웨이쉬  주목,World
틱톡  퇴출 위기서 반전       만난 트럼프  따뜻한 감정 갖고 있어 ,World
   세 미만은 입장 안 돼요    미국에 등장한  노키즈존 ,World
트럼프 취임 전 다급한 우크라 모스크바 거리서 장성 암살,World
벌써 나오는 머스크 리스크   정부 기밀 규정 위반으로 조사 중 ,World
설리번  민주제도 꺾여도 버텨내느냐가 관건    버티고 있어 ,World
 트럼프 관세  붙을라 캐나다 국경안보 지출    조 늘린다,World
 북한군  드론에 총쏘며 좀비처럼 돌진  미 당국자  북한군 수백명 사상 ,World
 안보보좌관  공고한 민주주의 국가서도 격변 발생     버텨내고 있다 ,World
네타냐후  시리아 헤르몬산 올라  오래 점령하겠다  시사,World
트럼프 눈치 봤나    디즈니  신작서 트랜스젠더 서사 삭제,World
  혼다 닛산  합병 추진 성사 시 현대차 넘어 세계  위 도약 종합 ,World
혼다 닛산 합병 가시화  일본 공룡 연합   현대차 제치나,World
 명문대  부자 입학  논란  성적보다 기부금 우선  소송,World
교육  좌편향  비판했던 머스크  직접 어린이 학교 설립,World
트럼프  이시바와 회동 가능  언급에도 일본  방위비 부담에 신중론,World
 상공회의소  한국  플랫폼법  또 공개 반대  성장 둔화할 것 ,World
미국판 노키즈존    세 미만 입장금지 식당 등장에 시끌,World
 중국서   세기 들어 처형된 고위직 최소   명 대부분 부패 혐의 ,World
시진핑 마카오 방문 반환   주년 맞아  일국양제 모범생  띄우는 중국,World
    세대 절반은  틱톡 금지  반대 구제론 힘 실릴까,World
 한국의  빨리빨리  문화    대통령 탄핵에 도움 ,World
  우주 비행사들  시간 동안 밖에서  둥둥   세계 최장 기록 경신,World
 울지마 키이우  젤렌스키  트럼프와 직접 소통  북한군 영상 또 공개,World
트럼프 취임 임박하자   의회도 우크라에 등 돌렸다,World
   세번째 항모 푸젠함  최근 첫 함재기 이착륙 시험한 듯 ,World
  개월 이어진 총성  가자 휴전 가능할까    조심스런 낙관 ,World
  서   세기 들어 사형된 고위급 최소   명 대부분 부패 문제 ,World
 냉장고 열고 닦고  세탁기 얼고 녹고  삼성  왜 가전 괴롭히나,IT
한화그룹  필리조선소 완료   조선 방산 전략적 거점 확보,IT
  연준발 악재에 힘 못쓰는 비트코인  만    달러대까지 하락,IT
리더로 만나고픈 연예인      위  덱스     위  민희진 ,IT
 강민성의 헬스토리  꿈쩍하지 않는 뱃살  이 원리  알면 쉽게 빠진다,IT
          결산   빅테크 공습에 흔들리는 공공 시장 새 판 짜는   클라우드,IT
  엔솔  캐즘 속 수주 행진 올해 세번째     계약,IT
   다각화 나선 엔씨소프트  향후 전망은 ,IT
 애플  비전프로 가격 거품 확 뺀다 하위 모델도 출시 ,IT
   썰  페북 보다가 구토  비명  기절  더는 못해  직원들 집단     ,IT
      치료하고 재발도 막는 항암백신   년 내 상용화 ,IT
     만원짜리 국내용 보안 인증 누가 받나요     시대 경고음  ,IT
   추워지면 색깔 바뀌는 폰 공개  세계 최초 ,IT
올해도 게임 디렉터  소통 마케팅  열풍,IT
화웨이  애플 제치고 스마트워치 시장  위 등극 삼성은  위,IT
 이태원에서 국물이나 먹자  외국인 친구에 한국말로 카톡했더니 카톡창엔 영어 일어,IT
계획적이었나 실수였나  시점 헷갈리는 민희진의  말 ,IT
미운오리 된  전동 킥보드   올해 인프라 공공사업 발주 끊겨,IT
애플  시리  이어   챗    탑재  빅스비  공개 촉각,IT
 대어 스트리머 모셔라        과 치치직  닮은듯 다른 전략,IT
 아이언맨 안경  시대 성큼       기기 킬러 콘텐츠 된다,IT
복지위      학년도 의대 정원 감축 법안 상정    일 심의 ,IT
일주일 새 저체온 동상환자   명 급증  주말 더 춥다  한랭질환 주의보,IT
던파 모바일   에서만    조 벌었다 넥슨  연 매출  조  코앞,IT
 다크 앤 다커 로 보는 저작권 분쟁   유사성   의존도 판단,IT
의료계 레지던트 채용 보이콧 의혹  술렁  정부  모집결과 직접 발표,IT
 스템브리오   히트돔   브레인롯   올해 과학계가 주목한 단어들,IT
스코틀랜드일까 미국일까 위스키 생산지 찾아내는    나왔다,IT
새해    는     각축장   삼성      도 총출동,IT
 반도체 풍향계  마이크론  어두운 내년 전망에 주가 급락,IT
수화기 너머 챗   가 물었다  뭘 도와드릴까요  ,IT
 밤마다 울리는 끔찍한 소리  더는 못 참아 당해봐야 알지,IT
질병청  독감 유행주의보 발령 고위험군 백신 접종 받아야 ,IT
  상무부    하이닉스에 직접 보조금     억원 확정,IT
     하이닉스와     억원 규모 보조금 계약 체결,IT
  하이닉스    반도체 보조금     억원 수령 확정,IT
      하이닉스와     억원 규모 보조금 최종계약 ,IT
 돈 내고 보는건 넷플릭스 뿐  이러다 다 망한다  발칵  결국 특단의 조치,IT
 방송     모두 똑같은 플랫폼 한국  미디어 산업 근간 고민할 때 ,IT
법원  방문진 전     이사장 해임 취소하라 ,IT
    연결성이 핵심       위성통신 주도권 잡아라 ,IT
 방송미디어 생존기로   산업 구조변화 불가피 ,IT
 새벽 시  전여친이 보고싶어요  이런 사람 많더니  국민 메신저  대박,IT
 기획   탄핵발 동력 상실에     대폭 삭감  도로 탈원전 ,IT
 케이블업계 내년 거의 다 적자전환 뿌리부터 투자해야 ,IT
한숨 돌린 롯데케미칼  수익성 제고 명운 달렸다,IT
롯데케미칼  유동성 위기 해소 회사채 특약 삭제 가결,IT
과방위 의원들        지원 확대    삭감 예산 증액   기본법 연내 처리 약속,IT
국회 의협  의대 증원  공개 토론회  연다 정부 의료계 한자리에 종합 ,IT
 전기먹는 하마    에 빅테크도  원자력   신재생  영끌하는데  에너지가 정치판 된 한국,IT
 통신비 인하 성과 거둬  이젠 투자 활성화 필요   통신비  오해와 진실     끝 ,IT
외국인관광객     만명 온다  비자 결제 지도 개선 절실 ,IT
 오늘의   인  흙수저 기관장의 드라마틱한 연구인생   세계적 독성평가기관 만들 것 ,IT
            교모세포종  항암제 내성 극복 단서 찾았다,IT
비트코인   억    만원대 유지          코인  비트마트에 신규 상장,IT
네이버 치지직 일부 스트리머에 내년 말까지 후원 수수료 할인,IT
챗     전화 왓츠앱서도 쓴다,IT
올 게임 수출  위는  던파   서    조 벌었다,IT
중국 창신메모리 제품으로 추측되는        출시,IT
 과기원     교모세포종  항암제 내성  극복할 단서 찾았다  ,IT
 동물  감 다람쥐 주식  도토리 아녔어  알고보니  들쥐 사냥꾼 ,IT
전공의 만난 박주민  의대 정원 관련 모든 가능성 열어두고 대화할 것 ,IT
글로벌 게임사 도약 나선 엔씨 중국부터 베트남까지 해외 진출  속도 ,IT
   중국산 인터넷 공유기 사용 금지 검토,IT
세종텔레콤  알뜰폰  스노우맨  접는다,IT
 단독  유승일 카카오모빌리티     퇴사 후임  미정 ,IT
한미약품 임시주총   모녀 측  경영권 지켰다,IT
 현장  티빙 웨이브 합병 두고    별 온도차  주주 동의 필요      관여 ,IT
현대차   차량용 반도체  파운드리 선정 임박 삼성  나노 유력,IT
선관위 보안자문위   계엄군 점거  서버 점검  훼손 침입 없어 ,IT
이어지는 고환율 기조   삼성전자   하이닉스 영향은,IT
드라마  조명가게  흥행에 원작도 정주행 웹툰 조회수    배 증가,IT
내년 반도체도 양극화 지속   위협   생태계 동력 저하 우려  소부장반차장 ,IT
고려아연 경영권 다툼       외국인 투자 규제  놓고 공방,IT
   퇴근길  갈길 먼    기본법 바디프랜드   가구  선보인 이유는,IT
과학기술 전문가가 꼽은     년의 뉴스  우주항공청 개청 ,IT
권태선 남영진 해임 취소 법원  사유 부족  해임 부당 ,IT
잘 쉬고있니       화성 위성  활동 멈춘 인사이트호 포착  우주를 보다 ,IT
해보지도 않고  알뜰폰 도매 사전규제 부활법  발의 논란,IT
 효도 한 번에  천만원   인기 꺾인  효자템     만원까지 내렸다,IT
     한국   파운데이션모델  상위  사가     장악 ,IT
티빙 웨이브    에 물었다  양사 합병    는 신중한 입장 같던데요  ,IT
  제재서 빠진   반도체 장비사       첨단 장비 개발 속도,IT
화웨이  애플 제치고  스마트워치 시장   위 올라 삼성은 ,IT
삼성디스플레이  돌비와 손잡는다    돌비 비전  기반      앞세운다,IT
              개발 파급력은 전문가  수율     수준 가능 ,IT
내년 부활 예고한 싸이월드   추억      마케팅엔  글쎄 ,IT
  로 안심케어 학습놀이   통신 사  키즈폰  대전 열린다,IT
국회 만난 전공의 대표  젊은 의사 요구 변함없어   정책 중단해야 ,IT
최주희 티빙 대표  웨이브와 합병     동의 필요 신중히 지켜볼 것 ,IT
 매출의    가 수출  알서포트 환율 폭등에도  굳건 한 이유는,IT
윤상현        대표      년  글로벌 확장의 원년으로 ,IT
 한국인 수면시간       평균보다     부족 ,IT
아이폰   시리즈  가격 오를까,IT
무선 충전기  직구로 샀는데  쓰지 마세요  경고 쏟아진 이유,IT
 원티드랩은 난공불락 일본을 어떻게 뚫었나  강철호 원티드 재팬 대표 인터뷰,IT
 다 되는  카카오톡    개국 언어 번역부터 맞춤법 교정까지,IT
닥터나우  창업주 떠난다 정진웅 단독대표 체제 돌입,IT
퀄컴  오라이온    서        기여도는    이하 ,IT
     전에는 별자리 성격 분석 그 나름의 과학  이광식의 천문학  ,IT
 팩플  전화하면 챗   가 질문 받는다 오픈  의 파상공세,IT
   에 사면초가   반도체 더 늦기 전  명예회복  위한 대책 마련 분주 비즈    ,IT
토종     살리기 나선 정부  조원 펀드로 기술 지원,IT
  빅테크 이어 완성차도  자체 칩 설계    팹리스  울상           미소   소부장반차장 ,IT
   첨단  램      온라인 출시   양산 성공 ,IT
최대 실적에도 희망퇴직 나선  이마트  올해 두번째,IT
오픈    유선전화 왓츠앱에도 챗    탑재,IT
한미약품 임시주총서 박재현 대표이사 해임 부결 형제 측 이사회 장악 시도 실패,IT
 손목의 제왕  바뀌었다 애플  웨어러블 점유율     위 ,IT
야놀자리서치  내년 해외 관광객 약     만명 달할 것  국정 혼란이 변수 ,IT
올해 과기계 핵심 뉴스는  우주청 개청  과총 선정 올해의   대 뉴스,IT
현대차  반도체 전략실 조직 재편 자율주행칩 로드맵 변화 촉각,IT
    권태선 이사장 해임처분 취소   방통위 완패   인체제 위법성 재확인,IT
케이카  전기차 캐즘 장기화  화물차     전환  대형     판도 변화 등 시장에 영향 ,IT
조리매연 걱정 끝  중식여왕  정지선 셰프도 감탄한 주방가전,IT
무신사   브랜드  오리털 논란 에  단호히 대응 ,IT
   기능 늘리는 카카오톡   채팅   개 국어로 번역한다,IT
우주청 개청 삼성전자  낸드 올해의 과학기술 주요 뉴스 선정,IT
음성 대화 뛰어든 챗    전화로 접속  플랫폼 확장,IT
지니틱스  노트북 터치패드 모듈 분야로 사업 확대 본격화,IT
 메모리 풍향계  마이크론  내년 실적 둔화 예고에  삼성전자   하이닉스 전망도  잿빛 ,IT
아이즈비전  세종텔레콤 알뜰폰 인수 타진,IT
